gene_accession_id,MGI:108429
gene_symbol,Lpar1
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_CBC_003_001
pvalue,0.9294091
parameter_name,Chloride
analysis_id,0tzv0466w322i3a
