gene_accession_id,MGI:102844
mouse_strain,C57BL
gene_symbol,Mybpc3
analysis_id,0sj7x6sg7oeb37x
parameter_name,Hemoglobin
pvalue,0.4125754
parameter_id,IMPC_HEM_003_001
mouse_life_stage,Early adult
