gene_accession_id,MGI:1923073
gene_symbol,Fam227b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_002_001
pvalue,0.8249332
parameter_name,Zygomatic bone
analysis_id,1pr88928lqrzb2m
