gene_accession_id,MGI:1351315
gene_symbol,Eloa
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_026_001_003
pvalue,0.4528414
parameter_name,Coat intact
analysis_id,194lz11q2enx9va
