gene_accession_id,MGI:1923073
gene_symbol,Fam227b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_005_001
pvalue,0.7747743
parameter_name,Teeth
analysis_id,02vwoq2693v4k9x
