gene_accession_id,MGI:2444274
gene_symbol,Cfap65
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_009_001
pvalue,0.8452188
parameter_name,Whole arena average speed
analysis_id,05w516on28k549m
