gene_accession_id,MGI:2684789
gene_symbol,Lrsam1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_015_001_011
pvalue,0.3689669
parameter_name,Iron
analysis_id,01xz3gu16937b0x
