gene_accession_id,MGI:1916987
gene_symbol,Ttl
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_XRY_012_001
pvalue,0.9446969
parameter_name,Pelvis
analysis_id,186kmotyk9978um
