gene_accession_id,MGI:2444508
gene_symbol,Fitm2
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,JAX_OFD_009_001
pvalue,0.5122807
parameter_name,Whole arena average speed
analysis_id,04r741hu83rt2ka
