gene_accession_id,MGI:104559
gene_symbol,Rcn1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_FEA_105_001
pvalue,0.9581723
parameter_name,Difference in Context and Conditioning Baseline % Freezing
analysis_id,25gz77yiz2qr39a
