gene_accession_id,MGI:2684789
gene_symbol,Lrsam1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CAL_017_001
pvalue,0.5811802
parameter_name,Respiratory Exchange Ratio
analysis_id,0b9gcwwqokwmdqx
