gene_accession_id,MGI:1916428
gene_symbol,Snx5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_022_001
pvalue,0.8230056
parameter_name,Radius
analysis_id,0104o7s3a87j8xm
