gene_accession_id,MGI:98960
gene_symbol,Wnt6
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CSD_023_001
pvalue,0.09547829
parameter_name,Vibrissae - presence
analysis_id,00776w389yp711x
