gene_accession_id,MGI:1919471
gene_symbol,Cimip1
mouse_strain,C57BL
parameter_id,IMPC_OFD_013_001
mouse_life_stage,Early adult
parameter_name,Periphery average speed
analysis_id,1e28iz4qm38dx9m
pvalue,0.5000785
