gene_accession_id,MGI:2444681
gene_symbol,Hhat
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_023_001
pvalue,0.4059363
parameter_name,Alpha-amylase
analysis_id,0x517zw8z0i119x
