gene_accession_id,MGI:1859866
gene_symbol,Cdc20
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_FEA_015_001
pvalue,0.1600154
parameter_name,Cue Baseline % Freezing Time
analysis_id,05tn172q45o55ux
