gene_accession_id,MGI:1923304
gene_symbol,Prrc2b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_006_001
pvalue,0.06372258
parameter_name,Coat - color - head
analysis_id,0x3ula9pxi8182x
