gene_accession_id,MGI:1351315
gene_symbol,Eloa
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_009_001_003
pvalue,0.5635794
parameter_name,Body weight
analysis_id,0pn21ks3fmhufaa
