gene_accession_id,MGI:1913692
gene_symbol,Spc25
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_CSD_008_001
pvalue,0.4217011
parameter_name,Startle response
analysis_id,183g0lr07iun6ma
