gene_accession_id,MGI:87867
mouse_life_stage,Early adult
parameter_name,Percentage center movement time
parameter_id,IMPC_OFD_050_001
analysis_id,0wyiut2r8320l8a
gene_symbol,Acadm
mouse_strain,C57BL
pvalue,0.9742884
