gene_accession_id,MGI:2139018
gene_symbol,Olah
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_116_001
pvalue,0.8235727
parameter_name,Plasma cells - % of CD45+
analysis_id,0861urmowsjt0vx
