gene_accession_id,MGI:1915643
gene_symbol,Mogat1
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_DXA_005_001
pvalue,0.8585063
parameter_name,Bone Mineral Content (excluding skull)
analysis_id,1q072pq8yg73w4a
