gene_accession_id,MGI:2444989
gene_symbol,Spg11
mouse_strain,C58BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_020_001
pvalue,0.5559933
parameter_name,Fructosamine
analysis_id,09ki6i3a4z2l9cm
