gene_accession_id,MGI:2676312
gene_symbol,Abca12
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_GEM_029_001
pvalue,0.07926188
parameter_name,Tail Morphology
analysis_id,19bp4g29e278y3m
