gene_accession_id,MGI:2685260
gene_symbol,Otol1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_009_001
pvalue,0.7778038
parameter_name,Total Treg cells - % of CD4+
analysis_id,0w2c1x23751wprx
