gene_accession_id,MGI:2385213
parameter_id,IMPC_CSD_061_001
gene_symbol,Pdik1l
parameter_name,Skin color - tail
analysis_id,0v61al1bro4vk4m
mouse_strain,C57BL
mouse_life_stage,Late adult
pvalue,0.7330816
