gene_accession_id,MGI:2441837
gene_symbol,Adgrb3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEP_030_002
pvalue,0.757818
parameter_name,Edema
analysis_id,26dh86y1raz6cja
