gene_accession_id,MGI:1922423
mouse_life_stage,Early adult
parameter_id,ESLIM_016_001_004
pvalue,0.4507893
parameter_name,Haematocrit
mouse_strain,C57BL
analysis_id,21p2fd4q13ak1sa
gene_symbol,Tex38
