gene_accession_id,MGI:1337072
mouse_life_stage,Late adult
pvalue,0.1911637
gene_symbol,Ier5
parameter_name,Triglycerides
mouse_strain,C57BL
analysis_id,183oss62m0922fm
parameter_id,IMPC_CBC_017_001
