gene_accession_id,MGI:1923073
pvalue,0.7537875
parameter_name,PR
gene_symbol,Fam227b
mouse_strain,C57BL
analysis_id,29975b953850p0a
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_006_001
