gene_accession_id,MGI:97898
gene_symbol,Ren1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,M-G-P_026_001_003
pvalue,0.9617187
parameter_name,Coat intact
analysis_id,1foq52ifs73m8dm
