gene_accession_id,MGI:3611233
gene_symbol,Tox2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_FEA_003_001
pvalue,0.2197486
parameter_name,Conditioning Baseline % Freezing Time
analysis_id,1p83717hdbjr05a
