gene_accession_id,MGI:102844
gene_symbol,Mybpc3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_017_001
pvalue,0.7633074
parameter_name,Center average speed
analysis_id,08f11d4cdw9eiem
