gene_accession_id,MGI:1922776
analysis_id,0e568pjeh74x34x
mouse_strain,C57BL
gene_symbol,Eppin
parameter_id,CCP_XRY_004_001
pvalue,0.09784774
mouse_life_stage,Early adult
parameter_name,Mandibles
