gene_accession_id,MGI:1927753
gene_symbol,Inpp5e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_020_001
pvalue,0.5695881
parameter_name,Distance travelled - total
analysis_id,1a225z84ui29yem
