gene_accession_id,MGI:1353665
gene_symbol,Usp21
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_128_001
pvalue,0.831167
parameter_name,Conventional DC (cDC) - % of CD45+
analysis_id,17820c28rkbrk1m
