gene_accession_id,MGI:2442704
gene_symbol,Frrs1l
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_SLW_003_001
pvalue,0.5872398
parameter_name,Sleep light phase percent
analysis_id,0j0klx97z605x6m
