gene_accession_id,MGI:104688
gene_symbol,Col4a3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HWT_002_001
pvalue,0.5107003
parameter_name,Tibia length
analysis_id,16fj3127x0r081x
