gene_accession_id,MGI:1891259
gene_symbol,Lrat
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_005_001
pvalue,0.1942452
parameter_name,Mean cell volume
analysis_id,1kq3fwg3a19l62a
