gene_accession_id,MGI:1890510
gene_symbol,Atp6v0b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_001_001
pvalue,0.1308271
parameter_name,Skull shape
analysis_id,02el665km2btt6m
