gene_accession_id,MGI:1917120
gene_symbol,Polr3gl
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_GEP_026_001
pvalue,0.2604124
parameter_name,Outer ear morpholgy
analysis_id,0eb43gmm8x9965x
