gene_accession_id,MGI:2676312
gene_symbol,Abca12
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,MGP_IMM_006_001
pvalue,0.6667997
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,0a1i9w13nyz319x
