gene_accession_id,MGI:2444631
parameter_name,Tremor
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.2062661
analysis_id,0g8u1448b5200na
parameter_id,ESLIM_008_001_002
