gene_accession_id,MGI:98960
gene_symbol,Wnt6
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_IPG_012_001
pvalue,0.1127016
parameter_name,Area under glucose response curve
analysis_id,0wjtdf0fpwq22fx
