gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_065_001
pvalue,0.5905942
parameter_name,Limb morphology
analysis_id,02rzs5yrbg61t0a
