gene_accession_id,MGI:2158201
gene_symbol,Acot8
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_015_001
pvalue,0.05454005
parameter_name,Head shape
analysis_id,1u60222742615ba
