gene_accession_id,MGI:1921263
gene_symbol,Rftn2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_030_001
pvalue,0.3340367
parameter_name,Neutrophil cell count
analysis_id,271f665ig9n9c4a
