gene_accession_id,MGI:1918398
gene_symbol,Mier1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_022_001
pvalue,0.06271843
parameter_name,Percentage center time
analysis_id,2go5l3dcuez519a
