gene_accession_id,MGI:1919880
gene_symbol,Hspa12b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCD_OWT_005_001
pvalue,0.4667722
parameter_name,Right kidney
analysis_id,02as46e7k8x619x
