gene_accession_id,MGI:88015
gene_symbol,Ampd1
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_HEM_003_001
pvalue,0.1243791
parameter_name,Hemoglobin
analysis_id,1d254e9s50syg8m
