gene_accession_id,MGI:3649135
gene_symbol,Gm7694
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_XRY_061_001
pvalue,0.6728696
parameter_name,Fusion of processes
analysis_id,026k75cg613tf3a
