gene_accession_id,MGI:1914199
gene_symbol,Trim59
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_LDT_008_001
pvalue,0.1414669
parameter_name,Percent time in dark
analysis_id,0ocrn4d8sy3915x
