gene_accession_id,MGI:2151053
gene_symbol,Serpinb7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_052_001
pvalue,0.4383867
parameter_name,Plasma cells - % of B2 cells
analysis_id,25mrj448a78r58a
