gene_accession_id,MGI:1924256
gene_symbol,Ddrgk1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_013_001_004
pvalue,0.6329256
parameter_name,Left retina pigmentation
analysis_id,1883nv72x4k0cba
