gene_accession_id,MGI:106925
gene_symbol,Cldn11
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEL_058_001
pvalue,0.3463776
parameter_name,Heart morphology
analysis_id,1c05850zr62d0mx
