gene_accession_id,MGI:2444391
gene_symbol,Slc25a44
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_115_001
pvalue,0.8937422
parameter_name,Plasmacytoid DC - % of CD45+
analysis_id,0aw7cp439e783xm
