gene_accession_id,MGI:1923304
gene_symbol,Prrc2b
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_019_001
pvalue,0.9667705
parameter_name,Embryo Size
analysis_id,0f4mm0z3z18213m
