gene_accession_id,MGI:2443564
mouse_strain,C57BL
parameter_id,IMPC_OFD_014_001
gene_symbol,Ambra1
analysis_id,19x6478211ha2ra
mouse_life_stage,E12.5
pvalue,0.6281299
parameter_name,Center distance travelled
