gene_accession_id,MGI:1332243
gene_symbol,Ugcg
mouse_life_stage,Early adult
parameter_name,Hemoglobin
analysis_id,0fz4944doy9o4tx
parameter_id,IMPC_HEM_003_001
pvalue,0.1671918
mouse_strain,C57BL
