gene_accession_id,MGI:1919051
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_016_001
mouse_strain,C57BL
analysis_id,12802vs428176da
pvalue,0.680873
gene_symbol,Plekhf2
parameter_name,Center permanence time
