gene_accession_id,MGI:1337072
gene_symbol,Ier5
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_CSD_061_001
pvalue,0.2472121
parameter_name,Skin color - tail
analysis_id,0w40p92i7p9s1oa
