gene_accession_id,MGI:3611450
gene_symbol,Mettl21c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_010_001
pvalue,0.311152
parameter_name,HRV
analysis_id,0c66t7x52ihbxgx
