gene_accession_id,MGI:3588202
gene_symbol,Garin4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,CCP_LFO_001_001
pvalue,0.8058138
parameter_name,Weight
analysis_id,214rca33sk3bfja
