gene_accession_id,MGI:1919084
gene_symbol,Zbtb43
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_058_001
pvalue,0.6818071
parameter_name,Cholesterol ratio
analysis_id,0f5z298lp5af9mx
